,location,price,tier,size,link,condition
167,Carnide,349900,T3,85.0,https://www.imovirtual.com/anuncio/apartamento-t3-em-carnide-remodelado-e-mobilado-ID14eFB.html#7bc8e248ed,Renovado
168,Benfica,215000,T1,52.0,https://www.imovirtual.com/anuncio/apartamento-t1-remodelado-em-sao-domingos-de-benfica-sete-rios-l-ID11NPv.html#7bc8e248ed,
169,Olivais,175000,T2,53.0,https://www.imovirtual.com/anuncio/oportunidade-apartamento-para-venda-nos-olivais-lisboa-ID11NTP.html#7bc8e248ed,Usado
170,Belém,525000,T3,140.0,https://www.imovirtual.com/anuncio/t3-restelo-vista-rio-areas-amplas-lareira-ID13WBN.html#7bc8e248ed,Renovado
171,Arroios,265000,T2,72.0,https://www.imovirtual.com/anuncio/t1-1-remodelado-na-zona-da-estefania-ID13U0M.html#7bc8e248ed,Usado
172,Arroios,1200000,T3,156.0,https://www.imovirtual.com/anuncio/t3-1-com-acabamentos-de-luxo-ao-saldanha-ID13TJt.html#7bc8e248ed,
173,Arroios,645000,T4,180.0,https://www.imovirtual.com/anuncio/apartamento-t4-1-ao-campo-martires-da-patria-ID13hvr.html#7bc8e248ed,Usado
174,Benfica,289000,T2,61.0,https://www.imovirtual.com/anuncio/alto-dos-moinhos-3-assoalhadas-para-venda-com-obras-a-e-ID1373j.html#7bc8e248ed,Em construção
175,Novas,330000,T1,57.0,https://www.imovirtual.com/anuncio/apartamento-t1-1-em-avenidas-novas-entrecampos-com-garagem-e-jardim-ID14qRh.html#7bc8e248ed,Novo
176,Nações,665000,T4,200.0,https://www.imovirtual.com/anuncio/espacoso-e-luminoso-apartamento-t4-com-box-e-piscina-junto-a-gare-do-ID13WCG.html#7bc8e248ed,Usado
177,Benfica,348000,T3,72.0,https://www.imovirtual.com/anuncio/elegante-t3-actualmente-como-t2-88-m2-remodelado-c-2-varandas-ID13U4X.html#7bc8e248ed,Renovado
178,Alvalade,475000,T3,115.0,https://www.imovirtual.com/anuncio/apartamento-t3-placa-alvalade-elevador-roma-areeiro-lisboa-ID14qVU.html#7bc8e248ed,Usado
179,António,420000,T2,80.0,https://www.imovirtual.com/anuncio/apartamento-t2-com-varanda-em-santo-antonio-com-remodelacao-total-ID14qKC.html#7bc8e248ed,Renovado
180,Maior,380000,T0,42.0,https://www.imovirtual.com/anuncio/apartamento-t0-zona-historica-de-lisboa-no-emblematico-chiado-a-bei-ID14qZw.html#7bc8e248ed,
181,Olivais,239900,T3,86.68,https://www.imovirtual.com/anuncio/apartamento-t3-nos-olivais-ID13ujA.html#7bc8e248ed,Renovado
182,Alcântara,735000,T3,113.0,https://www.imovirtual.com/anuncio/apartamento-t3-condominio-alcantara-residence-ID13U8y.html#7bc8e248ed,Usado
183,França,192500,T1,40.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-80-m2-com-logradouro-arroios-ID14qOg.html#7bc8e248ed,Usado
184,Benfica,350000,T1,65.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-benfica-com-garagem-e-arrecadacao-ID13Mh2.html#7bc8e248ed,Usado
185,Estrela,840000,T2,85.0,https://www.imovirtual.com/anuncio/apartamento-t2-na-rua-janelas-verdes-em-lisboa-ID13OHb.html#7bc8e248ed,Novo
186,Arroios,430000,T2,108.0,https://www.imovirtual.com/anuncio/apartamento-t2-1-arroios-lisboa-ID14q12.html#7bc8e248ed,Renovado
187,Arroios,645000,T3,195.0,https://www.imovirtual.com/anuncio/charmoso-apartamento-t3-com-195m2-na-rua-pascoal-de-melo-ID14q0W.html#7bc8e248ed,Usado
188,Maior,155000,T2,66.0,https://www.imovirtual.com/anuncio/t2-santa-maria-maior-ID14qLK.html#7bc8e248ed,Usado
189,Lumiar,389000,T2,95.3,https://www.imovirtual.com/anuncio/t2-novo-condominio-do-lago-alta-de-lisboa-ID14rdb.html#7bc8e248ed,Novo
190,Arroios,295000,T1,52.6,https://www.imovirtual.com/anuncio/novo-apartamento-t1-2-andar-monte-agudo-apartments-ID14p65.html#7bc8e248ed,Novo
191,França,195000,T2,55.0,https://www.imovirtual.com/anuncio/apartamento-t2-no-beato-ID14pXa.html#7bc8e248ed,Renovado
192,Maior,1025000,T3,140.0,https://www.imovirtual.com/anuncio/t3-com-rendimento-garantido-por-2-anos-na-baixa-de-lisboa-ID14jRB.html#7bc8e248ed,Renovado
193,Carnide,525000,T2,112.45,https://www.imovirtual.com/anuncio/apartamento-t2-telheiras-quinta-dos-inglesinhos-ID14mgP.html#7bc8e248ed,Usado
194,António,2500000,T8,258.0,https://www.imovirtual.com/anuncio/apartamento-inserido-em-predio-de-charme-em-plena-avenida-ID14qF9.html#7bc8e248ed,Usado
195,Novas,1990000,T5,284.0,https://www.imovirtual.com/anuncio/apartamento-t5-avenidas-novas-ID14qF8.html#7bc8e248ed,Usado
196,Nações,1950000,T6,275.0,https://www.imovirtual.com/anuncio/excelente-apartamento-duplex-com-terraco-e-vista-rio-ID14qEF.html#7bc8e248ed,Usado
197,Olivais,279000,T1,68.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-novo-empreendimento-junto-ao-parque-das-ID14qC3.html#7bc8e248ed,Em construção
198,Maior,980000,T2,104.0,https://www.imovirtual.com/anuncio/apartamento-no-chiado-com-vista-rio-ID14qC2.html#7bc8e248ed,Usado
199,Novas,440000,T1,52.0,https://www.imovirtual.com/anuncio/avenida-da-republica-apartamento-t1-com-imensa-luz-e-1-l-ID14qBY.html#7bc8e248ed,Novo
200,Belém,339000,T2,83.0,https://www.imovirtual.com/anuncio/excelente-t2-em-penthouse-belem-restelo-ID14qPG.html#7bc8e248ed,Renovado
201,Belém,329000,T2,89.0,https://www.imovirtual.com/anuncio/fantastica-penthouse-t2-belem-restelo-ID14qO1.html#7bc8e248ed,Renovado
202,Novas,299500,T1,49.0,https://www.imovirtual.com/anuncio/apartamento-t1-bairro-azul-lisboa-junto-ao-el-corte-in-ID13r31.html#7bc8e248ed,Usado
203,Nações,1350000,T4,264.6,https://www.imovirtual.com/anuncio/duplex-t4-224m2-vista-espectacular-piscina-parque-das-nacoes-ID14r8E.html#7bc8e248ed,Usado
204,Nações,365000,T2,77.0,https://www.imovirtual.com/anuncio/apartamento-t2-parque-do-rio-expo-norte-ID13vdD.html#7bc8e248ed,
205,Estrela,660000,T1,70.0,https://www.imovirtual.com/anuncio/apartamento-t1-na-avenida-24-de-julho-the-promenade-ID14qIN.html#7bc8e248ed,
206,Beato,79829820,T4,268.95,https://www.imovirtual.com/anuncio/apartamento-t4-novo-de-luxo-em-lisboa-ID1485p.html#7bc8e248ed,Novo
207,António,400000,T1,48.0,https://www.imovirtual.com/anuncio/apartamento-t1-novo-a-poucos-metros-da-avenida-da-liberdade-ID14q44.html#7bc8e248ed,Novo
208,Novas,1190000,T3,177.46,https://www.imovirtual.com/anuncio/fontana-residence-ID14qP3.html#7bc8e248ed,Novo
209,Olivais,165000,T3,68.0,https://www.imovirtual.com/anuncio/apartamento-t3-com-68-m-em-olivais-para-remodelar-ID14qof.html#7bc8e248ed,
210,Lumiar,398000,T2,92.23,https://www.imovirtual.com/anuncio/apartamento-t2-no-lumiar-completamente-renovado-ID141GJ.html#7bc8e248ed,Renovado
211,Estrela,1100000,T4,180.0,https://www.imovirtual.com/anuncio/apartamento-t4-1-com-vista-rio-situado-na-estrela-lisboa-ID14puA.html#7bc8e248ed,Usado
212,Novas,695000,T3,114.0,https://www.imovirtual.com/anuncio/apartamento-t3-renovado-e-com-varanda-inserido-no-bairro-ID14rac.html#7bc8e248ed,Renovado
213,Arroios,249900,T2,55.0,https://www.imovirtual.com/anuncio/t2-arroios-em-remodelacao-ID14qBz.html#7bc8e248ed,Em construção
214,António,830000,T4,146.0,https://www.imovirtual.com/anuncio/t4-para-venda-com-logradouro-no-centro-de-lisboa-ID14pSl.html#7bc8e248ed,Renovado
215,Nações,1350000,T3,179.0,https://www.imovirtual.com/anuncio/t3-duplex-frente-rio-torre-gabriel-parque-das-nacoes-l-ID12Mii.html#7bc8e248ed,Usado
216,Lumiar,458500,T2,120.0,https://www.imovirtual.com/anuncio/apartamento-t2-com-box-garagem-parque-dos-principes-telheiras-ID13gkt.html#c9c3213357,Usado
217,Belém,1680000,T3,159.6,https://www.imovirtual.com/anuncio/t3-belem-lisboa-luxuoso-vista-rio-com-piscina-e-terra-ID13TyX.html#c9c3213357,Em construção
218,Nações,409000,T2,85.0,https://www.imovirtual.com/anuncio/parque-nacoes-zona-sul-apartamento-t2-c-parqueamento-expo-ID13O5g.html#c9c3213357,Usado
219,Alvalade,495000,T2,69.0,https://www.imovirtual.com/anuncio/apartamento-t2-logradouro-de-107-m2-alvalade-ID13Zi9.html#c9c3213357,Renovado
220,Estrela,315000,T1,62.0,https://www.imovirtual.com/anuncio/apartamento-t1-cheio-de-charme-com-terraco-ID14lBk.html#c9c3213357,Renovado
221,António,215000,T1,36.0,https://www.imovirtual.com/anuncio/t1-santa-marta-av-da-liberdade-ID14cZ9.html#c9c3213357,Renovado
222,Misericórdia,290000,T2,52.0,https://www.imovirtual.com/anuncio/t2-renovado-em-aguas-furtadas-no-chiado-ID13TXJ.html#c9c3213357,Usado
223,Belém,325000,T1,51.0,https://www.imovirtual.com/anuncio/apartamento-t1-na-calcada-da-ajuda-a-estrear-ID11FyS.html#c9c3213357,Novo
224,Novas,660000,T2,101.0,https://www.imovirtual.com/anuncio/apartamento-t2-avenidas-novas-lisboa-ID13L3Y.html#c9c3213357,Usado
225,Carnide,239000,T1,63.0,https://www.imovirtual.com/anuncio/apartamento-t1-renault-telheiras-ID14r33.html#c9c3213357,Usado
226,França,310000,T3,76.0,https://www.imovirtual.com/anuncio/apartamento-t3-sabino-de-sousa-penha-de-franca-ID13Ta3.html#c9c3213357,Renovado
227,Maior,540000,T2,95.0,https://www.imovirtual.com/anuncio/baixa-3-assoalhadas-central-renovado-e-com-muito-charme-ID14nKD.html#c9c3213357,Renovado
228,Nações,1240000,T3,143.0,https://www.imovirtual.com/anuncio/penthouse-t3-com-149-m2-de-terraco-para-venda-junto-a-marina-do-parqu-ID14qZq.html#c9c3213357,
229,Olivais,415000,T4,130.0,https://www.imovirtual.com/anuncio/apartamento-t4-nos-olivais-norte-junto-ao-metro-da-encarnacao-ID14r9T.html#c9c3213357,Usado
230,Arroios,680000,T2,92.0,https://www.imovirtual.com/anuncio/apartamento-2-quartos-lisboa-graca-ID14qTl.html#c9c3213357,Novo
231,António,530000,T2,80.0,https://www.imovirtual.com/anuncio/apartamento-t2-renovado-em-santo-antonio-lisboa-ID12OcV.html#c9c3213357,Renovado
232,Campolide,1175000,T3,180.0,https://www.imovirtual.com/anuncio/apartamento-t3-renovado-com-varanda-nas-avenidas-novas-l-ID12XOe.html#c9c3213357,Renovado
233,Estrela,475000,T3,117.4,https://www.imovirtual.com/anuncio/apartamento-t3-situado-em-santos-lisboa-ID13pth.html#c9c3213357,Usado
234,Arroios,1200000,T3,195.0,https://www.imovirtual.com/anuncio/apartamento-t3-1-para-venda-com-vista-sobre-a-praca-do-du-ID10bi1.html#c9c3213357,Usado
235,Ajuda,340000,T3,60.0,https://www.imovirtual.com/anuncio/apartamento-t3-duplex-com-vista-sobre-o-rio-tejo-na-ajuda-ID14lBY.html#c9c3213357,Renovado
236,Maior,990000,T2,97.0,https://www.imovirtual.com/anuncio/apartamento-t2-a-estrear-inserido-no-the-boulevard-em-l-ID14mB2.html#c9c3213357,Novo
237,Ourique,1190000,T4,144.0,https://www.imovirtual.com/anuncio/apartamento-t4-com-2-lugares-de-garagem-em-campo-de-ouriq-ID14oiU.html#c9c3213357,Usado
238,Novas,1100000,T3,157.5,https://www.imovirtual.com/anuncio/apartamento-t3-1-com-terraco-e-vista-sobre-a-cidade-nas-a-ID14oyi.html#c9c3213357,Usado
239,Carnide,349900,T3,85.0,https://www.imovirtual.com/anuncio/apartamento-t3-em-carnide-remodelado-e-mobilado-ID14eFB.html#c9c3213357,Renovado
240,Benfica,215000,T1,52.0,https://www.imovirtual.com/anuncio/apartamento-t1-remodelado-em-sao-domingos-de-benfica-sete-rios-l-ID11NPv.html#c9c3213357,
241,Olivais,175000,T2,53.0,https://www.imovirtual.com/anuncio/oportunidade-apartamento-para-venda-nos-olivais-lisboa-ID11NTP.html#c9c3213357,Usado
242,Belém,525000,T3,140.0,https://www.imovirtual.com/anuncio/t3-restelo-vista-rio-areas-amplas-lareira-ID13WBN.html#c9c3213357,Renovado
243,Arroios,265000,T2,72.0,https://www.imovirtual.com/anuncio/t1-1-remodelado-na-zona-da-estefania-ID13U0M.html#c9c3213357,Usado
244,Arroios,1200000,T3,156.0,https://www.imovirtual.com/anuncio/t3-1-com-acabamentos-de-luxo-ao-saldanha-ID13TJt.html#c9c3213357,
245,Arroios,645000,T4,180.0,https://www.imovirtual.com/anuncio/apartamento-t4-1-ao-campo-martires-da-patria-ID13hvr.html#c9c3213357,Usado
246,Benfica,289000,T2,61.0,https://www.imovirtual.com/anuncio/alto-dos-moinhos-3-assoalhadas-para-venda-com-obras-a-e-ID1373j.html#c9c3213357,Em construção
247,Novas,330000,T1,57.0,https://www.imovirtual.com/anuncio/apartamento-t1-1-em-avenidas-novas-entrecampos-com-garagem-e-jardim-ID14qRh.html#c9c3213357,Novo
248,Nações,665000,T4,200.0,https://www.imovirtual.com/anuncio/espacoso-e-luminoso-apartamento-t4-com-box-e-piscina-junto-a-gare-do-ID13WCG.html#c9c3213357,Usado
249,Benfica,348000,T3,72.0,https://www.imovirtual.com/anuncio/elegante-t3-actualmente-como-t2-88-m2-remodelado-c-2-varandas-ID13U4X.html#c9c3213357,Renovado
250,Alvalade,475000,T3,115.0,https://www.imovirtual.com/anuncio/apartamento-t3-placa-alvalade-elevador-roma-areeiro-lisboa-ID14qVU.html#c9c3213357,Usado
251,António,420000,T2,80.0,https://www.imovirtual.com/anuncio/apartamento-t2-com-varanda-em-santo-antonio-com-remodelacao-total-ID14qKC.html#c9c3213357,Renovado
252,Maior,380000,T0,42.0,https://www.imovirtual.com/anuncio/apartamento-t0-zona-historica-de-lisboa-no-emblematico-chiado-a-bei-ID14qZw.html#c9c3213357,
253,Olivais,239900,T3,86.68,https://www.imovirtual.com/anuncio/apartamento-t3-nos-olivais-ID13ujA.html#c9c3213357,Renovado
254,Alcântara,735000,T3,113.0,https://www.imovirtual.com/anuncio/apartamento-t3-condominio-alcantara-residence-ID13U8y.html#c9c3213357,Usado
255,França,192500,T1,40.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-80-m2-com-logradouro-arroios-ID14qOg.html#c9c3213357,Usado
256,Benfica,350000,T1,65.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-benfica-com-garagem-e-arrecadacao-ID13Mh2.html#c9c3213357,Usado
257,Estrela,840000,T2,85.0,https://www.imovirtual.com/anuncio/apartamento-t2-na-rua-janelas-verdes-em-lisboa-ID13OHb.html#c9c3213357,Novo
258,Arroios,430000,T2,108.0,https://www.imovirtual.com/anuncio/apartamento-t2-1-arroios-lisboa-ID14q12.html#c9c3213357,Renovado
259,Arroios,645000,T3,195.0,https://www.imovirtual.com/anuncio/charmoso-apartamento-t3-com-195m2-na-rua-pascoal-de-melo-ID14q0W.html#c9c3213357,Usado
260,Maior,155000,T2,66.0,https://www.imovirtual.com/anuncio/t2-santa-maria-maior-ID14qLK.html#c9c3213357,Usado
261,Lumiar,389000,T2,95.3,https://www.imovirtual.com/anuncio/t2-novo-condominio-do-lago-alta-de-lisboa-ID14rdb.html#c9c3213357,Novo
262,Arroios,295000,T1,52.6,https://www.imovirtual.com/anuncio/novo-apartamento-t1-2-andar-monte-agudo-apartments-ID14p65.html#c9c3213357,Novo
263,França,195000,T2,55.0,https://www.imovirtual.com/anuncio/apartamento-t2-no-beato-ID14pXa.html#c9c3213357,Renovado
264,Maior,1025000,T3,140.0,https://www.imovirtual.com/anuncio/t3-com-rendimento-garantido-por-2-anos-na-baixa-de-lisboa-ID14jRB.html#c9c3213357,Renovado
265,Carnide,525000,T2,112.45,https://www.imovirtual.com/anuncio/apartamento-t2-telheiras-quinta-dos-inglesinhos-ID14mgP.html#c9c3213357,Usado
266,António,2500000,T8,258.0,https://www.imovirtual.com/anuncio/apartamento-inserido-em-predio-de-charme-em-plena-avenida-ID14qF9.html#c9c3213357,Usado
267,Novas,1990000,T5,284.0,https://www.imovirtual.com/anuncio/apartamento-t5-avenidas-novas-ID14qF8.html#c9c3213357,Usado
268,Nações,1950000,T6,275.0,https://www.imovirtual.com/anuncio/excelente-apartamento-duplex-com-terraco-e-vista-rio-ID14qEF.html#c9c3213357,Usado
269,Olivais,279000,T1,68.0,https://www.imovirtual.com/anuncio/apartamento-t1-em-novo-empreendimento-junto-ao-parque-das-ID14qC3.html#c9c3213357,Em construção
270,Maior,980000,T2,104.0,https://www.imovirtual.com/anuncio/apartamento-no-chiado-com-vista-rio-ID14qC2.html#c9c3213357,Usado
271,Novas,440000,T1,52.0,https://www.imovirtual.com/anuncio/avenida-da-republica-apartamento-t1-com-imensa-luz-e-1-l-ID14qBY.html#c9c3213357,Novo
272,Belém,339000,T2,83.0,https://www.imovirtual.com/anuncio/excelente-t2-em-penthouse-belem-restelo-ID14qPG.html#c9c3213357,Renovado
273,Belém,329000,T2,89.0,https://www.imovirtual.com/anuncio/fantastica-penthouse-t2-belem-restelo-ID14qO1.html#c9c3213357,Renovado
274,Novas,299500,T1,49.0,https://www.imovirtual.com/anuncio/apartamento-t1-bairro-azul-lisboa-junto-ao-el-corte-in-ID13r31.html#c9c3213357,Usado
275,Nações,1350000,T4,264.6,https://www.imovirtual.com/anuncio/duplex-t4-224m2-vista-espectacular-piscina-parque-das-nacoes-ID14r8E.html#c9c3213357,Usado
276,Nações,365000,T2,77.0,https://www.imovirtual.com/anuncio/apartamento-t2-parque-do-rio-expo-norte-ID13vdD.html#c9c3213357,
277,Estrela,660000,T1,70.0,https://www.imovirtual.com/anuncio/apartamento-t1-na-avenida-24-de-julho-the-promenade-ID14qIN.html#c9c3213357,
278,Beato,79829820,T4,268.95,https://www.imovirtual.com/anuncio/apartamento-t4-novo-de-luxo-em-lisboa-ID1485p.html#c9c3213357,Novo
279,António,400000,T1,48.0,https://www.imovirtual.com/anuncio/apartamento-t1-novo-a-poucos-metros-da-avenida-da-liberdade-ID14q44.html#c9c3213357,Novo
280,Novas,1190000,T3,177.46,https://www.imovirtual.com/anuncio/fontana-residence-ID14qP3.html#c9c3213357,Novo
281,Olivais,165000,T3,68.0,https://www.imovirtual.com/anuncio/apartamento-t3-com-68-m-em-olivais-para-remodelar-ID14qof.html#c9c3213357,
282,Lumiar,398000,T2,92.23,https://www.imovirtual.com/anuncio/apartamento-t2-no-lumiar-completamente-renovado-ID141GJ.html#c9c3213357,Renovado
283,Estrela,1100000,T4,180.0,https://www.imovirtual.com/anuncio/apartamento-t4-1-com-vista-rio-situado-na-estrela-lisboa-ID14puA.html#c9c3213357,Usado
284,Novas,695000,T3,114.0,https://www.imovirtual.com/anuncio/apartamento-t3-renovado-e-com-varanda-inserido-no-bairro-ID14rac.html#c9c3213357,Renovado
285,Arroios,249900,T2,55.0,https://www.imovirtual.com/anuncio/t2-arroios-em-remodelacao-ID14qBz.html#c9c3213357,Em construção
286,António,830000,T4,146.0,https://www.imovirtual.com/anuncio/t4-para-venda-com-logradouro-no-centro-de-lisboa-ID14pSl.html#c9c3213357,Renovado
287,Nações,1350000,T3,179.0,https://www.imovirtual.com/anuncio/t3-duplex-frente-rio-torre-gabriel-parque-das-nacoes-l-ID12Mii.html#c9c3213357,Usado
288,Lumiar,458500,T2,120.0,https://www.imovirtual.com/anuncio/apartamento-t2-com-box-garagem-parque-dos-principes-telheiras-ID13gkt.html#8e0561c05e,Usado
289,Belém,1680000,T3,159.6,https://www.imovirtual.com/anuncio/t3-belem-lisboa-luxuoso-vista-rio-com-piscina-e-terra-ID13TyX.html#8e0561c05e,Em construção
290,Nações,409000,T2,85.0,https://www.imovirtual.com/anuncio/parque-nacoes-zona-sul-apartamento-t2-c-parqueamento-expo-ID13O5g.html#8e0561c05e,Usado
291,Alvalade,495000,T2,69.0,https://www.imovirtual.com/anuncio/apartamento-t2-logradouro-de-107-m2-alvalade-ID13Zi9.html#8e0561c05e,Renovado
292,Estrela,315000,T1,62.0,https://www.imovirtual.com/anuncio/apartamento-t1-cheio-de-charme-com-terraco-ID14lBk.html#8e0561c05e,Renovado
293,António,215000,T1,36.0,https://www.imovirtual.com/anuncio/t1-santa-marta-av-da-liberdade-ID14cZ9.html#8e0561c05e,Renovado
294,Misericórdia,290000,T2,52.0,https://www.imovirtual.com/anuncio/t2-renovado-em-aguas-furtadas-no-chiado-ID13TXJ.html#8e0561c05e,Usado
295,Belém,325000,T1,51.0,https://www.imovirtual.com/anuncio/apartamento-t1-na-calcada-da-ajuda-a-estrear-ID11FyS.html#8e0561c05e,Novo
296,Novas,660000,T2,101.0,https://www.imovirtual.com/anuncio/apartamento-t2-avenidas-novas-lisboa-ID13L3Y.html#8e0561c05e,Usado
297,Carnide,239000,T1,63.0,https://www.imovirtual.com/anuncio/apartamento-t1-renault-telheiras-ID14r33.html#8e0561c05e,Usado
298,França,310000,T3,76.0,https://www.imovirtual.com/anuncio/apartamento-t3-sabino-de-sousa-penha-de-franca-ID13Ta3.html#8e0561c05e,Renovado
299,Maior,540000,T2,95.0,https://www.imovirtual.com/anuncio/baixa-3-assoalhadas-central-renovado-e-com-muito-charme-ID14nKD.html#8e0561c05e,Renovado
300,Nações,1240000,T3,143.0,https://www.imovirtual.com/anuncio/penthouse-t3-com-149-m2-de-terraco-para-venda-junto-a-marina-do-parqu-ID14qZq.html#8e0561c05e,
301,Olivais,415000,T4,130.0,https://www.imovirtual.com/anuncio/apartamento-t4-nos-olivais-norte-junto-ao-metro-da-encarnacao-ID14r9T.html#8e0561c05e,Usado
302,Arroios,680000,T2,92.0,https://www.imovirtual.com/anuncio/apartamento-2-quartos-lisboa-graca-ID14qTl.html#8e0561c05e,Novo
303,António,530000,T2,80.0,https://www.imovirtual.com/anuncio/apartamento-t2-renovado-em-santo-antonio-lisboa-ID12OcV.html#8e0561c05e,Renovado
304,Campolide,1175000,T3,180.0,https://www.imovirtual.com/anuncio/apartamento-t3-renovado-com-varanda-nas-avenidas-novas-l-ID12XOe.html#8e0561c05e,Renovado
305,Estrela,475000,T3,117.4,https://www.imovirtual.com/anuncio/apartamento-t3-situado-em-santos-lisboa-ID13pth.html#8e0561c05e,Usado
306,Arroios,1200000,T3,195.0,https://www.imovirtual.com/anuncio/apartamento-t3-1-para-venda-com-vista-sobre-a-praca-do-du-ID10bi1.html#8e0561c05e,Usado
307,Ajuda,340000,T3,60.0,https://www.imovirtual.com/anuncio/apartamento-t3-duplex-com-vista-sobre-o-rio-tejo-na-ajuda-ID14lBY.html#8e0561c05e,Renovado
308,Maior,990000,T2,97.0,https://www.imovirtual.com/anuncio/apartamento-t2-a-estrear-inserido-no-the-boulevard-em-l-ID14mB2.html#8e0561c05e,Novo
309,Ourique,1190000,T4,144.0,https://www.imovirtual.com/anuncio/apartamento-t4-com-2-lugares-de-garagem-em-campo-de-ouriq-ID14oiU.html#8e0561c05e,Usado
310,Novas,1100000,T3,157.5,https://www.imovirtual.com/anuncio/apartamento-t3-1-com-terraco-e-vista-sobre-a-cidade-nas-a-ID14oyi.html#8e0561c05e,Usado
311,Carnide,349900,T3,85.0,https://www.imovirtual.com/anuncio/apartamento-t3-em-carnide-remodelado-e-mobilado-ID14eFB.html#8e0561c05e,Renovado
312,Benfica,215000,T1,52.0,https://www.imovirtual.com/anuncio/apartamento-t1-remodelado-em-sao-domingos-de-benfica-sete-rios-l-ID11NPv.html#8e0561c05e,
313,Olivais,175000,T2,53.0,https://www.imovirtual.com/anuncio/oportunidade-apartamento-para-venda-nos-olivais-lisboa-ID11NTP.html#8e0561c05e,Usado
314,Belém,525000,T3,140.0,https://www.imovirtual.com/anuncio/t3-restelo-vista-rio-areas-amplas-lareira-ID13WBN.html#8e0561c05e,Renovado
315,Arroios,265000,T2,72.0,https://www.imovirtual.com/anuncio/t1-1-remodelado-na-zona-da-estefania-ID13U0M.html#8e0561c05e,Usado
316,Arroios,1200000,T3,156.0,https://www.imovirtual.com/anuncio/t3-1-com-acabamentos-de-luxo-ao-saldanha-ID13TJt.html#8e0561c05e,
